   1.0698200e-01   1.5579500e-01   1.7433900e-01   6.8120000e-02   2.7980000e-02
   1.9291000e-02   8.1560000e-02   1.2587900e-01   1.2702700e-01   2.8018000e-02
   8.4082000e-02   7.9480000e-02   1.9620900e-01   1.0836800e-01   2.7890000e-02
   7.5322000e-02   1.4828400e-01   1.7026400e-01   3.0042000e-02   2.7870000e-02
   5.4759000e-02   1.5313200e-01   1.9779200e-01   4.8854000e-02   2.7855000e-02
   5.6716000e-02   1.1182900e-01   2.3124600e-01   1.4879400e-01   2.7885000e-02
   3.4187000e-02   1.0301800e-01   1.3486600e-01   1.1418200e-01   2.7872000e-02
   2.9971000e-02   5.9399000e-02   2.4357300e-01   1.1658000e-01   2.7856000e-02
   2.6395000e-02   1.2839000e-01   1.4699000e-01   6.4796000e-02   2.7865000e-02
   2.3387000e-02   1.2573600e-01   2.1949200e-01   6.3519000e-02   2.7855000e-02
   4.7376000e-02   7.3277000e-02   1.5151100e-01   1.2074900e-01   2.7862000e-02
   7.4450000e-03   8.5742000e-02   1.9100900e-01   1.0177000e-01   2.7863000e-02
   4.1940000e-03   7.3535000e-02   1.4901300e-01   1.3285100e-01   2.7946000e-02
   1.6451000e-02   4.8327000e-02   2.3371500e-01   8.6246000e-02   2.7913000e-02
   9.3950000e-02   8.5251000e-02   1.5519700e-01   1.2791100e-01   2.7886000e-02
   2.5630000e-03   1.3281600e-01   2.0770400e-01   1.1812500e-01   2.7888000e-02
   6.8973000e-02   9.8947000e-02   1.3606500e-01   1.0500900e-01   2.7860000e-02
   4.1956000e-02   1.4044300e-01   1.3708300e-01   6.6355000e-02   2.7860000e-02
   9.5872000e-02   1.2465200e-01   1.2327600e-01   8.9888000e-02   2.7861000e-02
   4.3775000e-02   1.2229000e-01   2.1420900e-01   1.2446300e-01   2.7861000e-02
   1.7188000e-02   1.5768500e-01   1.1995800e-01   5.2059000e-02   2.7914000e-02
   2.7876000e-02   1.3805600e-01   2.3054700e-01   6.6602000e-02   2.7854000e-02
   5.9794000e-02   1.2669000e-01   1.2623700e-01   9.7391000e-02   2.7877000e-02
   8.4100000e-04   9.7448000e-02   2.0420100e-01   1.4619800e-01   2.8238000e-02
   7.5910000e-03   1.4787600e-01   2.0628600e-01   6.5222000e-02   2.7859000e-02
   1.6831000e-02   1.0608700e-01   2.1236300e-01   4.5796000e-02   2.7868000e-02
   7.2090000e-03   4.1932000e-02   1.6643500e-01   1.0773200e-01   2.9581000e-02
   5.7832000e-02   4.4856000e-02   1.7792400e-01   1.5614600e-01   2.7853000e-02
   9.1139000e-02   1.2589400e-01   2.4423900e-01   6.0922000e-02   2.7909000e-02
   5.3747000e-02   1.0253700e-01   1.6677800e-01   9.0355000e-02   2.7858000e-02
   5.9151000e-02   7.7721000e-02   1.4537700e-01   9.6707000e-02   2.7929000e-02
   1.2293000e-02   6.8887000e-02   1.4645300e-01   1.2975600e-01   2.7879000e-02
   7.0360000e-03   1.1096700e-01   2.2002300e-01   1.4341600e-01   2.7870000e-02
   2.0819000e-02   1.5696500e-01   2.3460100e-01   1.1440600e-01   2.7867000e-02
   3.6665000e-02   1.1316600e-01   1.2654700e-01   1.0048400e-01   2.7881000e-02
   3.2433000e-02   8.7997000e-02   2.2874700e-01   1.3799800e-01   2.7857000e-02
   7.1313000e-02   8.6333000e-02   2.3541400e-01   1.5275200e-01   2.7877000e-02
   1.7701000e-02   7.1743000e-02   2.2487100e-01   1.3828700e-01   2.7855000e-02
   3.5723000e-02   9.9023000e-02   1.9497200e-01   1.0782900e-01   2.7855000e-02
   4.6949000e-02   9.0896000e-02   1.5144900e-01   9.5856000e-02   2.7864000e-02
   9.4281000e-02   1.4830000e-01   1.5020000e-01   4.1472000e-02   2.7885000e-02
   6.7775000e-02   1.0542400e-01   1.1995300e-01   9.3083000e-02   2.7873000e-02
   2.4314000e-02   1.4356100e-01   1.6947500e-01   1.2279600e-01   2.7903000e-02
   3.3487000e-02   7.1274000e-02   1.6145800e-01   9.0052000e-02   2.7898000e-02
   2.5093000e-02   6.5465000e-02   2.0807300e-01   1.2483100e-01   2.7855000e-02
   4.8495000e-02   8.4583000e-02   2.1808700e-01   1.3106300e-01   2.7855000e-02
   5.4165000e-02   1.3588000e-01   1.7551300e-01   7.8377000e-02   2.7854000e-02
   5.2424000e-02   1.5244300e-01   1.6284600e-01   9.7466000e-02   2.7869000e-02
   2.6271000e-02   1.3553400e-01   2.4482900e-01   1.2082900e-01   2.7861000e-02
   2.6645000e-02   1.1345600e-01   2.0157100e-01   3.1927000e-02   2.7900000e-02
   1.3470000e-02   6.3231000e-02   2.1197800e-01   1.2259200e-01   2.7858000e-02
   9.6550000e-02   9.2011000e-02   1.9106100e-01   1.2503000e-01   2.8003000e-02
   9.1740000e-03   3.6101000e-02   2.0846600e-01   1.5374800e-01   2.7857000e-02
   3.9670000e-02   6.5380000e-02   2.1079000e-01   8.9350000e-02   2.7880000e-02
   7.1607000e-02   3.1866000e-02   2.0332000e-01   1.4885500e-01   2.7880000e-02
   5.8609000e-02   1.0754600e-01   1.7718900e-01   7.2476000e-02   2.7863000e-02
   1.1841000e-02   1.0637100e-01   1.9845800e-01   9.6496000e-02   2.7857000e-02
   1.0406000e-02   6.1394000e-02   2.1459900e-01   1.0603500e-01   2.7858000e-02
   2.5541000e-02   1.2311000e-01   1.4225500e-01   5.1251000e-02   2.7884000e-02
   4.6909000e-02   9.3298000e-02   1.9421300e-01   1.1564700e-01   2.7853000e-02
   3.4334000e-02   1.3209900e-01   1.8067800e-01   1.0223300e-01   2.7857000e-02
   7.8479000e-02   1.3721100e-01   1.7413400e-01   9.8910000e-02   2.7865000e-02
   2.9545000e-02   7.1704000e-02   1.9955200e-01   9.9840000e-02   2.7858000e-02
   5.0505000e-02   9.9685000e-02   1.9910200e-01   1.4845500e-01   2.7865000e-02
   6.4247000e-02   1.4585500e-01   2.4537000e-01   4.8627000e-02   2.7859000e-02
   4.2667000e-02   4.5195000e-02   2.4857700e-01   1.5357600e-01   2.7855000e-02
   5.5047000e-02   9.1053000e-02   1.7385600e-01   1.2820200e-01   2.7855000e-02
   1.3801200e-01   1.3148800e-01   5.1023000e-02   5.5546000e-02   2.6518500e-01
   2.3152300e-01   1.2379100e-01   2.7611000e-02   1.3377300e-01   2.6516600e-01
   2.4321300e-01   9.7564000e-02   1.0104000e-02   8.6343000e-02   2.6514000e-01
   1.8056700e-01   5.1864000e-02   3.2534000e-02   9.9764000e-02   2.6534400e-01
   2.3339300e-01   1.5551200e-01   4.7763000e-02   8.4394000e-02   2.6515200e-01
   2.2914900e-01   1.1377500e-01   1.8609000e-02   7.8531000e-02   2.6513000e-01
   2.3733900e-01   1.2986700e-01   6.0455000e-02   5.0166000e-02   2.6515800e-01
   1.9540400e-01   4.0296000e-02   5.5714000e-02   1.5780900e-01   2.6512700e-01
   1.8649900e-01   1.0149800e-01   1.8564000e-02   1.5926000e-01   2.6519300e-01
   1.5795100e-01   4.5935000e-02   6.0016000e-02   1.4003600e-01   2.6515500e-01
   1.8476500e-01   1.0874600e-01   1.7693000e-02   8.1734000e-02   2.6514200e-01
   1.7316600e-01   8.6367000e-02   3.9917000e-02   1.1463100e-01   2.6513600e-01
   2.0608900e-01   1.5767300e-01   3.0885000e-02   7.0957000e-02   2.6514000e-01
   2.1334600e-01   1.0155300e-01   9.3587000e-02   9.3992000e-02   2.6564000e-01
   1.5093200e-01   1.0832100e-01   1.9433000e-02   6.6288000e-02   2.6524400e-01
   1.4870500e-01   6.8135000e-02   4.2538000e-02   1.2639600e-01   2.6515300e-01
   2.1620700e-01   6.9375000e-02   1.7613000e-02   1.0677500e-01   2.6514200e-01
   2.4483400e-01   1.3849600e-01   2.5160000e-03   8.7427000e-02   2.6520100e-01
   2.1092500e-01   9.2287000e-02   5.7338000e-02   1.5992400e-01   2.6516400e-01
   2.0872700e-01   1.3449800e-01   8.3691000e-02   7.7816000e-02   2.6519500e-01
   1.3141800e-01   6.8047000e-02   2.2843000e-02   1.3314500e-01   2.6521400e-01
   1.7844000e-01   9.9178000e-02   2.3166000e-02   1.0954400e-01   2.6513700e-01
   1.7315700e-01   1.3754100e-01   2.2990000e-02   5.2018000e-02   2.6515300e-01
   2.1777800e-01   1.2483600e-01   2.7300000e-04   8.4003000e-02   2.6710600e-01
   1.7264600e-01   9.6428000e-02   4.0310000e-03   1.0449900e-01   2.6520800e-01
   1.3300200e-01   4.7175000e-02   7.5233000e-02   1.4721500e-01   2.6514400e-01
   1.7663500e-01   1.1447800e-01   5.9371000e-02   1.2693500e-01   2.6517400e-01
   1.8858700e-01   4.3933000e-02   2.3891000e-02   1.4025700e-01   2.6514500e-01
   2.4823400e-01   1.1226400e-01   2.2145000e-02   1.0157000e-01   2.6513300e-01
   1.7524100e-01   9.4617000e-02   6.9465000e-02   1.1107300e-01   2.6513100e-01
   1.8747800e-01   1.4308100e-01   6.0410000e-03   9.7711000e-02   2.6522400e-01
   1.7791300e-01   1.1131600e-01   7.9822000e-02   7.4091000e-02   2.6524500e-01
   2.3122100e-01   1.0372700e-01   8.4227000e-02   1.2391800e-01   2.6520000e-01
   2.1551400e-01   6.6760000e-02   4.8266000e-02   1.0105100e-01   2.6516700e-01
   1.9267700e-01   1.1358200e-01   8.6495000e-02   8.2568000e-02   2.6521900e-01
   2.1939900e-01   1.4430100e-01   3.8268000e-02   7.1910000e-02   2.6513500e-01
   1.6736300e-01   1.1175700e-01   3.1985000e-02   1.4190400e-01   2.6519300e-01
   2.1805800e-01   1.5417800e-01   3.6402000e-02   1.0122400e-01   2.6517300e-01
   1.4408900e-01   7.8690000e-02   7.5614000e-02   1.3751100e-01   2.6513600e-01
   2.0809400e-01   7.7760000e-02   5.5776000e-02   7.7530000e-02   2.6866900e-01
   1.7041100e-01   8.0293000e-02   8.7692000e-02   1.3269400e-01   2.6515800e-01
   2.0146700e-01   1.4014800e-01   7.5677000e-02   8.3187000e-02   2.6516700e-01
   2.0521200e-01   1.5485000e-01   7.5858000e-02   8.7863000e-02   2.6538900e-01
   2.0665500e-01   1.1698600e-01   5.3199000e-02   8.8050000e-02   2.6512900e-01
   2.0140000e-01   1.0635000e-01   8.6035000e-02   1.4418300e-01   2.6582700e-01
   2.4991400e-01   8.1311000e-02   1.4016000e-02   1.4389700e-01   2.6514500e-01
   2.3466700e-01   1.0580600e-01   3.4857000e-02   8.7154000e-02   2.6512700e-01
   1.7472300e-01   1.0048400e-01   7.2117000e-02   1.1850700e-01   2.6514300e-01
   1.9814800e-01   5.6631000e-02   1.0169200e-01   1.4823600e-01   2.6527400e-01
   2.4257600e-01   1.1409400e-01   4.7899000e-02   4.1778000e-02   2.6520100e-01
   1.2180700e-01   1.3461000e-01   8.4698000e-02   8.0638000e-02   2.6520600e-01
   1.2011200e-01   1.3057300e-01   6.8967000e-02   8.6426000e-02   2.6529500e-01
   2.0375800e-01   1.1162400e-01   3.9445000e-02   1.3420500e-01   2.6514700e-01
   2.0864000e-01   1.2979800e-01   8.3031000e-02   8.2525000e-02   2.6519300e-01
   1.6382300e-01   1.4023600e-01   4.6939000e-02   1.1081700e-01   2.6526800e-01
   1.4527600e-01   5.0393000e-02   4.9102000e-02   1.4869900e-01   2.6515100e-01
   1.4310200e-01   8.8520000e-02   6.1560000e-02   1.3532200e-01   2.6515600e-01
   1.7574700e-01   1.5279400e-01   7.3001000e-02   5.4551000e-02   2.6514800e-01
   2.4800100e-01   1.3238300e-01   3.7387000e-02   6.0682000e-02   2.6512700e-01
   1.6922200e-01   1.5664000e-01   6.4748000e-02   4.0164000e-02   2.6513700e-01
   2.4317800e-01   1.1925900e-01   2.7614000e-02   7.6935000e-02   2.6512700e-01
   1.4374400e-01   9.9800000e-02   2.4190000e-02   1.4142900e-01   2.6524100e-01
   1.8370500e-01   6.8682000e-02   3.1477000e-02   9.3407000e-02   2.6520200e-01
   2.0795600e-01   1.3883300e-01   3.2206000e-02   1.2865600e-01   2.6521000e-01
   1.8132700e-01   6.4359000e-02   1.0089000e-01   1.4917000e-01   2.6524000e-01
   2.2589100e-01   6.2665000e-02   2.9990000e-02   1.1823900e-01   2.6512800e-01
   1.9013200e-01   4.0295000e-02   8.9340000e-03   1.2688300e-01   2.6517500e-01
   2.1002800e-01   1.2398400e-01   4.0900000e-04   9.3338000e-02   2.6595200e-01
   1.3460300e-01   7.9096000e-02   3.9999000e-02   1.1564300e-01   2.6519200e-01
   1.9386700e-01   1.2831300e-01   5.9506000e-02   5.4906000e-02   2.6514400e-01
   1.8705900e-01   1.1223000e-01   7.9220000e-03   1.4816200e-01   2.6524400e-01
   1.3900900e-01   1.1305400e-01   1.3522000e-02   7.4907000e-02   2.6530300e-01
   1.6606600e-01   1.0565700e-01   8.8308000e-02   9.5287000e-02   2.6518100e-01
   1.5572000e-01   1.2963900e-01   4.5753000e-02   5.5690000e-02   2.6518000e-01
   2.0976900e-01   1.2078400e-01   9.7910000e-03   1.0574500e-01   2.6516000e-01
   1.3414100e-01   1.2218000e-01   5.6561000e-02   9.9370000e-02   2.6519800e-01
   1.5165800e-01   1.4744500e-01   2.6849000e-02   1.0886500e-01   2.6841600e-01
   2.3751100e-01   1.3352500e-01   6.3648000e-02   9.9807000e-02   2.6516500e-01
   1.3380800e-01   1.2583500e-01   6.1759000e-02   7.4936000e-02   2.6515600e-01
   1.0764200e-01   5.4727000e-02   1.0415400e-01   1.5968500e-01   2.6515500e-01
   2.3486400e-01   8.6394000e-02   7.3530000e-02   1.5737000e-01   2.6518200e-01
   1.6512700e-01   1.2645600e-01   1.7233000e-02   1.3786800e-01   2.6541600e-01
   1.6612100e-01   4.7917000e-02   9.5059000e-02   1.5056900e-01   2.6519000e-01
   2.3742400e-01   1.1508900e-01   4.8612000e-02   1.2965400e-01   2.6515200e-01
   1.3261400e-01   1.0749400e-01   4.4203000e-02   1.2095700e-01   2.6524100e-01
   2.2218100e-01   8.4905000e-02   6.7798000e-02   1.2902900e-01   2.6513300e-01
   1.2819200e-01   4.2329000e-02   1.2194000e-02   1.4013700e-01   2.6538300e-01
   2.0857000e-01   9.6690000e-02   3.3627000e-02   1.3159100e-01   2.6513100e-01
   1.8808000e-01   8.5584000e-02   5.8139000e-02   7.5089000e-02   2.6654900e-01
   2.1300500e-01   9.4818000e-02   9.4442000e-02   1.4944300e-01   2.9085800e-01
   2.0389200e-01   1.0270200e-01   2.1540000e-03   1.2053400e-01   2.6521800e-01
   2.4092200e-01   4.4730000e-02   5.2843000e-02   1.3347200e-01   2.6514500e-01
   1.9448100e-01   6.3854000e-02   4.6386000e-02   8.8474000e-02   2.6612900e-01
   2.1263300e-01   6.0774000e-02   2.6959000e-02   1.2574000e-01   2.6513400e-01
   1.5701600e-01   5.0818000e-02   4.1783000e-02   1.5371100e-01   2.6513300e-01
   2.3791600e-01   3.7530000e-02   5.9520000e-02   1.3493200e-01   2.6514500e-01
   2.0929800e-01   1.4813300e-01   2.5990000e-02   4.9848000e-02   2.6513700e-01
   2.3988600e-01   1.2117800e-01   7.5743000e-02   6.0994000e-02   2.6524100e-01
   2.4554800e-01   1.2071600e-01   4.9786000e-02   8.9542000e-02   2.6513300e-01
   1.9211300e-01   8.9364000e-02   2.4916000e-02   1.0438400e-01   2.6513700e-01
   1.3889900e-01   4.5635000e-02   4.6369000e-02   1.3316800e-01   2.6519700e-01
   1.8301300e-01   1.4314900e-01   9.9370000e-03   9.0902000e-02   2.6518900e-01
   2.1756700e-01   6.6068000e-02   9.7253000e-02   1.5683300e-01   2.6524700e-01
   1.4204000e-01   1.2901400e-01   7.7668000e-02   7.6863000e-02   2.6512900e-01
   2.1139700e-01   1.1645900e-01   7.8186000e-02   1.0090500e-01   2.6515700e-01
   2.1209500e-01   4.6431000e-02   6.4199000e-02   1.1661300e-01   2.6526600e-01
   2.4024800e-01   1.2823200e-01   5.9418000e-02   3.6504000e-02   2.6521500e-01
   1.4539100e-01   7.4575000e-02   4.0547000e-02   1.5345600e-01   2.6515600e-01
   1.7315900e-01   1.5165500e-01   1.3363000e-02   5.9077000e-02   2.6517400e-01
