"timeindex"	"ar1"	"sd"
7839	0.993966133379117	0.00500266397350529
7840	0.994022104667044	0.00500525412345597
7841	0.994055720728535	0.00500792566770281
7842	0.993999119788765	0.00501044279965832
7843	0.994000806259946	0.00501280136125652
7844	0.993991044191887	0.00501498086056939
7845	0.994030977769888	0.0050173026798253
7846	0.99404907965736	0.00501977833574655
7847	0.994031228129368	0.00502215925497292
7848	0.994159291203544	0.00502508422042952
7849	0.994123600692039	0.00502790259532149
7850	0.994129394425205	0.00503073624853236
7851	0.994222284598033	0.00503387686970515
7852	0.994319350984602	0.00503742681284142
7853	0.994405388981675	0.00504157159068698
7854	0.99451777446353	0.00504617791969993
7855	0.994457891510905	0.00505044720580393
7856	0.994344286947378	0.00505404831747887
7857	0.994285080742602	0.0050573859146116
7858	0.994185505780439	0.00506022161550147
7859	0.994263202751829	0.00506328453807439
7860	0.994228968825358	0.00506610078757852
7861	0.994247442883951	0.0050688976287265
7862	0.994335166107424	0.0050722949452481
7863	0.994260885683533	0.00507526177760659
7864	0.994274874755868	0.00507829855475991
7865	0.994296931565808	0.00508132619518161
7866	0.994320223342761	0.00508454451488905
7867	0.994387845367627	0.00508795565051589
7868	0.994300014019669	0.00509087152739528
7869	0.994227869026868	0.00509344063120615
7870	0.994237374644471	0.00509605731981857
7871	0.994205221489931	0.00509850284825857
7872	0.994153748765716	0.00510068121946704
7873	0.994148649000565	0.00510269258637298
7874	0.99413385917228	0.00510465494003989
7875	0.994072197517946	0.00510631425893771
7876	0.99406828296571	0.00510794701357579
7877	0.994089377279682	0.00510966964338277
7878	0.994117924635272	0.00511159157581171
7879	0.994066709770814	0.00511303794811891
7880	0.994062154640012	0.00511445272844042
7881	0.994056395704456	0.00511595857688345
7882	0.994050877337067	0.00511731571866078
7883	0.994003753500407	0.00511849426289649
7884	0.993930066279292	0.00511932275208409
7885	0.993933141397667	0.00512008265996575
7886	0.993940580974854	0.0051208354097568
7887	0.993886729387343	0.00512139457605616
7888	0.993890396229355	0.00512195708114382
7889	0.993879976442308	0.00512259219960656
7890	0.993918008257606	0.00512331677097559
7891	0.993879576253116	0.00512381205328291
7892	0.993843226979732	0.00512417724510277
7893	0.993863444063751	0.0051246549979173
7894	0.993851671877725	0.00512500132348277
7895	0.99383291462225	0.00512522459395878
7896	0.993840509546608	0.00512548001201714
7897	0.993858116246926	0.00512590562554132
7898	0.993878165198212	0.00512618551339743
7899	0.993762447543881	0.00512613907662983
7900	0.993750563479627	0.00512602997567331
7901	0.993723974231925	0.00512584188354721
7902	0.993679987274824	0.00512539015357864
7903	0.993694548469369	0.00512492681188275
7904	0.993714704576491	0.00512452656592897
7905	0.993737004092754	0.00512427967592558
7906	0.993717956782181	0.00512399270731574
7907	0.993714585496987	0.00512374567337429
7908	0.993730964184279	0.0051234617133888
7909	0.993755431626191	0.00512319580903305
7910	0.99371946150518	0.00512299174228796
7911	0.993716648835535	0.00512273019479144
7912	0.993695426672538	0.00512234143764973
7913	0.993664639913032	0.00512198900108418
7914	0.993651571029316	0.00512139309724955
7915	0.993660780075546	0.00512083644174184
7916	0.993665100736644	0.00512033841306869
7917	0.993656315444098	0.00511979592528787
7918	0.993680445564176	0.00511927025162752
7919	0.993670031468212	0.00511886175900138
7920	0.993679889814065	0.00511841116197611
7921	0.993686255576486	0.0051180198989456
7922	0.993683954975097	0.00511765801757131
7923	0.993677953833497	0.00511731096829279
7924	0.99369048473803	0.00511693740076627
7925	0.993696287443314	0.00511663215342174
7926	0.993663996846682	0.00511637025032172
7927	0.993639121004997	0.00511595061066262
7928	0.993646688542118	0.00511542890266059
7929	0.993647685154847	0.00511494999595223
7930	0.993668358148883	0.00511443781194561
7931	0.993689333078276	0.00511403589535763
7932	0.993695742017438	0.00511379939578636
7933	0.993710063522939	0.00511368472348626
7934	0.993735561484393	0.00511355469212672
7935	0.993706542465073	0.00511338762472137
7936	0.993717191465099	0.00511336619421287
7937	0.993737397419032	0.00511338271818275
7938	0.993761413560731	0.00511355309116574
7939	0.993810467993726	0.00511395898217715
7940	0.993843788380862	0.00511462329873032
7941	0.993840232417474	0.00511524504952985
7942	0.993867853486362	0.00511597399225091
7943	0.993907468630435	0.00511683482437541
7944	0.993952472171108	0.00511797306917932
7945	0.993917027006138	0.00511894581097314
7946	0.993918397083526	0.00511989337463515
7947	0.993934446945321	0.00512092528947703
7948	0.993965154196596	0.00512210528551288
7949	0.99398092046587	0.00512330442403295
7950	0.994023003426817	0.00512470323745368
7951	0.994021200854465	0.00512611378708277
7952	0.994082026538378	0.00512781914937604
7953	0.994094454297006	0.00512955970720496
7954	0.994130171238277	0.00513146838891928
7955	0.99416669059843	0.00513355140251052
7956	0.994249715542544	0.00513605333004047
7957	0.99425153567992	0.0051385171797912
7958	0.994308732408349	0.00514124034402592
7959	0.994279189550864	0.0051437940187543
7960	0.994287517609838	0.00514635385522934
7961	0.994252210267527	0.00514870779407656
7962	0.994335342547084	0.00515147870428747
7963	0.994378970323763	0.00515444425149277
7964	0.994366545563475	0.00515730831314234
7965	0.99432177740771	0.00515991765818809
7966	0.994381591474165	0.0051627947230068
7967	0.9943863293838	0.0051656699529099
7968	0.994396017133851	0.00516855505624063
7969	0.994421908326304	0.00517150704728554
7970	0.994413276494262	0.00517439107493084
7971	0.994391283726902	0.00517713331770853
7972	0.994419913571638	0.00517998824258931
7973	0.994458844630899	0.00518301176982007
7974	0.994446249475754	0.00518591111250157
7975	0.994427132359246	0.00518870818354491
7976	0.994467253719911	0.00519169065397272
7977	0.994491236317625	0.00519470949751754
7978	0.994485704116395	0.00519769049608571
7979	0.994463835823948	0.00520054241039135
7980	0.994470571745896	0.00520340639106575
7981	0.994423267761151	0.00520598109058122
7982	0.994422582325611	0.00520850130694768
7983	0.994378721961368	0.00521081061747635
7984	0.994391602865872	0.00521317170083188
7985	0.994364957217514	0.00521528376749181
7986	0.99440987802568	0.00521765561432546
7987	0.994396262603387	0.00521987576497541
7988	0.994387599719122	0.00522198930210327
7989	0.994392388943377	0.0052241792649133
7990	0.994352931467259	0.00522606274240902
7991	0.9943156968431	0.00522777230426461
7992	0.994336346125978	0.0052296328478298
7993	0.99430321036459	0.00523131541873992
7994	0.994325712109693	0.00523298776018991
7995	0.994366905542604	0.00523494050338609
7996	0.994387055767175	0.00523690026779061
7997	0.99439272644912	0.00523887536232171
7998	0.994470823234345	0.0052412589189245
7999	0.994474304223549	0.0052436444812347
8000	0.99454540559415	0.00524638387953844
8001	0.994547126191151	0.00524914960117906
8002	0.994500925290751	0.00525157918456941
8003	0.994434576549417	0.00525368651587664
8004	0.994409263794134	0.00525568016778608
8005	0.994406093877009	0.00525753973371335
8006	0.994377720278833	0.0052593348342659
8007	0.9944431733914	0.00526123532718803
8008	0.99438097272639	0.00526291073275777
8009	0.994470573540536	0.00526501012562169
8010	0.994504604949058	0.00526729751294452
8011	0.994510925134023	0.00526967772886074
8012	0.994547232700214	0.0052721576806914
8013	0.994585041991792	0.0052747223329833
8014	0.994539740299984	0.00527714581393705
8015	0.994514436127155	0.00527933163403044
8016	0.994443600149412	0.00528117818189971
8017	0.994450918467149	0.00528301360542809
8018	0.994367338250584	0.00528444419657821
8019	0.99435846676835	0.00528571709605125
8020	0.9943736614755	0.00528720449180681
8021	0.994370102179735	0.00528865850619449
8022	0.994324471845084	0.00528986978740651
8023	0.994361908121049	0.00529115254810052
8024	0.994308268964263	0.00529229221149843
8025	0.994366274711046	0.00529342149208126
8026	0.994437095038017	0.00529488737744254
8027	0.994403872680985	0.0052962078653336
8028	0.994379444990548	0.00529752908799726
8029	0.994373716209435	0.00529887412624092
8030	0.994312199217672	0.00529995894040919
8031	0.994284132378807	0.00530070544382506
8032	0.994313383657761	0.00530134290635141
8033	0.994292301716833	0.00530205255077166
8034	0.994282945090253	0.00530286030369384
8035	0.99431772783699	0.00530357623501149
8036	0.994341887109124	0.00530449757695171
8037	0.994254471772732	0.00530498420414153
8038	0.994274699156544	0.00530553168987562
8039	0.994219912014081	0.00530600580771036
8040	0.994203637217983	0.00530634775430936
8041	0.994158570233654	0.00530637851467903
8042	0.99412779691532	0.00530621027259942
8043	0.994116598595533	0.00530596437039989
8044	0.994155878279112	0.0053057393381161
8045	0.994181347827654	0.0053057756636081
8046	0.994175109207153	0.00530580357294302
8047	0.994188458135708	0.00530584011713261
8048	0.994172517388517	0.0053059192123429
8049	0.994199931466653	0.00530595555259862
8050	0.994174462753554	0.00530601072308187
8051	0.99420931732662	0.00530616936287828
8052	0.99418261375834	0.00530633976572526
8053	0.994191215452737	0.00530641636217565
8054	0.994209895275956	0.00530662693089951
8055	0.99420797770585	0.0053068185407344
8056	0.994198224362376	0.00530706969704738
8057	0.994226304791217	0.00530734954895717
8058	0.994194235382559	0.00530746322165906
8059	0.994185162150017	0.00530758285142093
8060	0.994194761343673	0.00530767124300167
8061	0.994206652448585	0.00530784510059163
8062	0.994236701131317	0.0053082069105499
8063	0.994237185777293	0.00530856093704003
8064	0.99422184130082	0.0053088600646569
8065	0.994193643895972	0.00530904755012831
8066	0.994201805941898	0.0053092411266389
8067	0.99420105556636	0.00530940164847999
8068	0.994203489837372	0.00530961784929194
8069	0.994197254503467	0.00530968722443943
8070	0.994187812309107	0.00530976620115273
8071	0.994179952231322	0.00530982170579951
8072	0.994177299677869	0.00530986858704342
8073	0.994170433508997	0.00530986657265083
8074	0.994174121033891	0.00530989348311713
8075	0.994172655049806	0.00530990641417568
8076	0.994176822899314	0.00530994944082569
8077	0.994167641876342	0.00530995808924224
8078	0.994166647507204	0.0053099708607054
8079	0.994174487641265	0.00530999092674884
8080	0.994166204548793	0.00530998670766837
8081	0.994169459657668	0.00531000804137503
8082	0.994167166660237	0.00531000999690013
8083	0.994168989664885	0.00531000661899326
8084	0.994168878593031	0.00531000946413054
8085	0.994169587475413	0.00531001330860988
8086	0.994165400363155	0.00531002266370318
8087	0.994170009242272	0.0053100569972301
8088	0.99417761696773	0.0053101353708141
8089	0.994186845064962	0.00531026620594493
8090	0.994195813242929	0.00531045012846572
8091	0.994196828841185	0.00531063801649015
8092	0.994201747117317	0.00531084997621201
8093	0.994201557118456	0.0053110716844825
8094	0.99420533883336	0.00531129725501494
8095	0.994188710073954	0.00531142311485217
8096	0.994177658895147	0.00531155381121988
8097	0.994197453704737	0.00531170655977388
8098	0.994208675083235	0.00531195243221739
8099	0.99423073480525	0.00531229664541135
8100	0.994266956539648	0.00531282729419828
8101	0.994279583799187	0.00531343439802514
8102	0.994296462300996	0.00531411953006356
8103	0.994284415699486	0.00531473322090236
8104	0.994295486807991	0.00531541432006504
8105	0.994339535857072	0.00531638569141332
8106	0.994289356205898	0.00531707921641345
8107	0.99431099325999	0.00531792306905112
8108	0.994302685891705	0.00531861145678003
8109	0.994339801903608	0.00531955660746584
8110	0.994403448615342	0.00532086892955131
8111	0.994369686569506	0.00532203340069286
8112	0.994384572928005	0.00532311341572862
8113	0.994416551570649	0.00532448122375509
8114	0.994430131971331	0.00532591227425479
8115	0.99443739727634	0.00532740110347537
8116	0.994509148369008	0.00532915991687858
8117	0.99462259286289	0.00533157193507671
8118	0.994617006694395	0.0053338630421292
8119	0.99467045113301	0.0053366342744934
8120	0.994793675836805	0.0053398128182512
8121	0.994801300553997	0.00534300399550906
8122	0.994833386599859	0.00534636351905345
8123	0.994800527047254	0.00534960758098569
8124	0.994901743107505	0.00535328259489201
8125	0.995031250715833	0.00535761847985851
8126	0.994941021382407	0.00536156256119557
8127	0.994969127741809	0.00536544181604012
8128	0.994966739350626	0.00536925519652496
8129	0.994875433961267	0.00537258464645654
8130	0.994780752439293	0.00537543588732765
8131	0.994756186845342	0.00537813319755481
8132	0.994824313303127	0.00538110253817033
8133	0.994813756607497	0.00538418080878011
8134	0.994855217111816	0.00538736165193275
8135	0.994882615340834	0.00539053708361486
8136	0.994951328365644	0.00539403536441881
8137	0.994940744667462	0.00539753003181796
8138	0.994940796377779	0.00540094211985323
8139	0.994944953918509	0.00540450668437121
8140	0.995028955124484	0.00540828152537131
8141	0.995051269415015	0.00541231652204255
8142	0.995083501185567	0.00541644531886598
8143	0.995100618635003	0.00542061702235454
8144	0.995221907883875	0.00542519997256438
8145	0.995155802010025	0.00542947954268733
8146	0.995102179043383	0.0054335194822443
8147	0.995164171929649	0.0054377704087475
8148	0.995110101260093	0.00544166632265229
8149	0.995058048319706	0.00544525051241509
8150	0.995031304667045	0.00544850495932909
8151	0.994970692838244	0.00545140579440519
8152	0.99490431868779	0.00545409052929251
8153	0.994938130744179	0.00545703446678511
8154	0.994939928077697	0.00545982803564507
8155	0.994881928462169	0.00546228748684185
8156	0.994884963738321	0.00546484375821149
8157	0.994814276392401	0.00546676949973516
8158	0.994775814048946	0.00546879185342384
8159	0.9947991758992	0.00547066798628896
8160	0.994807291440435	0.00547264017238141
8161	0.994817909011574	0.00547456235790533
8162	0.994777034464781	0.00547627595220609
8163	0.994787785810659	0.00547815887539156
8164	0.994765979633996	0.00547982343806809
8165	0.994720533782341	0.00548113330218995
8166	0.994784669227736	0.00548283833875059
8167	0.994774491158689	0.00548439121878805
8168	0.994732857118554	0.00548581472532151
8169	0.99474045954493	0.00548724260471405
8170	0.99475637837666	0.00548879332385711
8171	0.994745246652118	0.00549030188476459
8172	0.994699492214601	0.00549151305772096
8173	0.994671694078529	0.00549253929818746
8174	0.994602263526993	0.00549320759730464
8175	0.994563766655551	0.00549377986051429
8176	0.994632377263293	0.0054942368960028
8177	0.994636155690372	0.00549490103794163
8178	0.994616121393886	0.00549552453486165
8179	0.994609200810765	0.00549606434270946
8180	0.994626333145548	0.00549671084323257
8181	0.99459187597202	0.0054971791983746
8182	0.994601129331765	0.00549771887466434
8183	0.994608518918317	0.00549827766980332
8184	0.994646156218376	0.00549895994030271
8185	0.994609213990383	0.00549956864608211
8186	0.994582166928365	0.00549995738843198
8187	0.994542478358935	0.00550027005933399
8188	0.994528131294294	0.00550035493243446
8189	0.994536748281375	0.00550039161892692
8190	0.994559618643318	0.00550064995281254
8191	0.994564226360138	0.00550087858737908
8192	0.994542954369432	0.00550103390611047
8193	0.994532950876927	0.00550116481109303
8194	0.994523597368329	0.00550123271952785
8195	0.994539911124645	0.00550141162844588
8196	0.99454175776652	0.00550162926073204
8197	0.994533248116521	0.00550175921261427
8198	0.994529563036748	0.00550191175681839
8199	0.994521581582884	0.00550204713935511
8200	0.994540469074739	0.00550218857262302
8201	0.994550987443867	0.00550233345953177
8202	0.994538916865049	0.00550245880877637
8203	0.994527434972597	0.0055025265849309
8204	0.994502814810955	0.00550254009474221
8205	0.994505947408812	0.0055025149256799
8206	0.994509636529866	0.00550250148301027
8207	0.994507961637295	0.00550249589841336
8208	0.994503088286525	0.00550246550406227
8209	0.994506107451649	0.00550243232858376
8210	0.994506845269322	0.00550241723599646
8211	0.994508368641606	0.00550242197434193
8212	0.994509114581514	0.00550243426494492
8213	0.994510414082334	0.00550245114208174
8214	0.99451182587937	0.0055024917350525
8215	0.994520507900079	0.00550258053889805
8216	0.994530904633887	0.00550269967804379
8217	0.994539938826304	0.00550291221896447
8218	0.994555930910432	0.00550321257550746
8219	0.994560907645665	0.00550345325785734
8220	0.994565066286938	0.00550376776102356
8221	0.99455559317372	0.00550400707064772
8222	0.99454316244464	0.00550418632959923
8223	0.99455766087788	0.00550445513806798
8224	0.994567030942458	0.0055047756688338
8225	0.994588182593015	0.00550521706757977
8226	0.994597769522337	0.00550569895162645
8227	0.994582403553251	0.00550609934535662
8228	0.994579372978965	0.00550648148875298
8229	0.994598284687289	0.00550694957685421
8230	0.994627457557618	0.00550759643604763
8231	0.994642894943834	0.00550834923252389
8232	0.9946664337869	0.00550920099208249
8233	0.994671670615664	0.00551007569427767
8234	0.994720646814686	0.00551118533436329
8235	0.994710710009164	0.00551222173683531
8236	0.994734400678332	0.00551338976884021
8237	0.994726453530207	0.0055145248882978
8238	0.994729022167268	0.00551564055679769
8239	0.994702542074353	0.00551665126484016
8240	0.994752312703381	0.00551788186392461
8241	0.99478411898377	0.005519304407821
8242	0.994796566674722	0.00552084256451609
8243	0.994846543788055	0.00552252328310962
8244	0.994814071587848	0.00552409376273929
8245	0.99482655594509	0.0055256829893483
8246	0.994829172800457	0.00552725645320348
8247	0.994894951738412	0.00552922865093336
8248	0.994923674139955	0.00553129580431112
8249	0.994934462937599	0.00553347830639748
8250	0.994885300271017	0.00553524989298361
8251	0.994920331204069	0.00553743120486479
8252	0.994953561226431	0.00553960420735422
8253	0.994984637906054	0.00554193642709587
8254	0.994962030352626	0.00554418616641113
8255	0.994976965012767	0.0055465613949807
8256	0.994958496572865	0.0055487357205791
8257	0.994981859463371	0.00555097861987201
8258	0.995016217773119	0.00555337945823116
8259	0.995076063706763	0.00555590185240372
8260	0.99516170761599	0.00555899463758872
8261	0.995202768712972	0.00556247103015814
8262	0.995188757245913	0.0055656692249086
8263	0.99522522843958	0.00556915476826411
8264	0.995113757605246	0.00557185479864566
8265	0.995228035399292	0.00557505832518657
8266	0.995183069327341	0.005578165879654
8267	0.995192764981004	0.00558126002463581
8268	0.995254579565967	0.00558472996906793
8269	0.995282457526817	0.00558832341578452
8270	0.995287967208503	0.00559173837353387
8271	0.995356504435143	0.00559568034546418
8272	0.995402651516038	0.00559985561238555
8273	0.995419945002478	0.00560405937737171
8274	0.995412950086594	0.00560816763591936
8275	0.995487520861886	0.00561269166852041
8276	0.99554642507499	0.00561722123978921
8277	0.99560263485972	0.00562225729743133
8278	0.99554108315949	0.00562684480909808
8279	0.99550736736009	0.0056312984436054
8280	0.995510912114477	0.00563562370302062
8281	0.995527958067174	0.00563988684327505
8282	0.995564534038117	0.00564443400382005
8283	0.995568184263014	0.00564888984030505
8284	0.995671961055082	0.00565392360338959
8285	0.9956962268614	0.00565921979089356
8286	0.995758173939552	0.00566462542010791
8287	0.995728776882448	0.00566990735599258
8288	0.995781167011104	0.00567539319595479
8289	0.995806271853701	0.00568104230134655
8290	0.995759866793532	0.00568641756359392
8291	0.99571073775186	0.00569138897741983
8292	0.995692140694377	0.00569626066556438
8293	0.995711988070948	0.00570105586841549
8294	0.995649747871188	0.00570550240921132
8295	0.995679660246441	0.00571012221208921
8296	0.995726031690861	0.0057150110875036
8297	0.995722483744819	0.00571987815540481
8298	0.995781542293553	0.00572482854019681
8299	0.995785990925539	0.00572969433419967
8300	0.995740923019952	0.00573440913469255
8301	0.995769792461688	0.00573919975920526
8302	0.995883163921668	0.00574458854649981
8303	0.996002841672163	0.00575061564538566
8304	0.995965167042384	0.00575645835601761
8305	0.995975191878966	0.00576226433082533
8306	0.995954488008304	0.00576786825640561
8307	0.995961620466546	0.00577347929692008
8308	0.995987167894225	0.00577924578249473
8309	0.995983850700104	0.00578485904295671
8310	0.996040376140523	0.00579079516456053
8311	0.996074589310814	0.00579681485137308
8312	0.996046027501227	0.00580265753896753
8313	0.996026665332149	0.00580832285372024
8314	0.996026887350157	0.00581394398895269
8315	0.996030332531895	0.00581953564357164
8316	0.996018809816257	0.00582500733607181
8317	0.996042700589344	0.00583057143791737
8318	0.995969739285264	0.00583565261194523
8319	0.99595231831525	0.00584059335484581
8320	0.995975620465475	0.00584560632601337
8321	0.995933748937375	0.00585033437513021
8322	0.995908419494512	0.00585487148711917
8323	0.995885011609825	0.00585923696161508
8324	0.99585645285772	0.00586338152918565
8325	0.99575470130178	0.00586693549024338
8326	0.995787803406871	0.00587066212821618
8327	0.995786313950164	0.00587430888851148
8328	0.995751771247838	0.00587770180552343
8329	0.995750534536393	0.00588105571404478
8330	0.995735908140955	0.00588431268305678
8331	0.995713971002398	0.00588745653234476
8332	0.995632252043323	0.00589013445408855
8333	0.995621875679679	0.00589263174658929
8334	0.99554965545897	0.00589473504778224
8335	0.995540140646945	0.00589674866066062
8336	0.995545151426969	0.0058987004632992
8337	0.995512952569505	0.00590047028576247
8338	0.995464943167936	0.00590198934523313
8339	0.995421306149623	0.00590329452929569
8340	0.995398706630138	0.00590440954938527
8341	0.995405064325458	0.00590547794968363
8342	0.99540787394951	0.00590664723479541
8343	0.995390542358979	0.00590772460593644
8344	0.995409951826939	0.00590883373242875
8345	0.995368697451029	0.00590983417697034
8346	0.995386766490591	0.00591067311967218
8347	0.995376752579788	0.00591161027767183
8348	0.995357973303164	0.005912376517765
8349	0.995349062214666	0.00591305170835453
8350	0.9953130864356	0.00591351301661421
8351	0.995287904645105	0.00591395192314847
8352	0.995341986036112	0.00591439098910231
8353	0.995354189963806	0.00591510356012689
8354	0.995324582261888	0.00591570258375486
8355	0.995291504499385	0.00591615511624609
8356	0.995308414891264	0.00591652710335417
8357	0.995251302667086	0.00591666743075027
8358	0.995185585863705	0.00591649903721641
8359	0.995161832276457	0.0059160199498425
8360	0.995164328266691	0.00591555723864351
8361	0.995168959606526	0.00591512957452208
8362	0.995152407621088	0.00591476117556286
8363	0.995163178320666	0.00591431596579367
8364	0.995141997101744	0.00591379882971513
8365	0.995153524088516	0.0059133110867852
8366	0.99516010376421	0.00591292933119378
8367	0.995160844334925	0.00591262058927037
8368	0.995128892922106	0.0059121548737506
8369	0.995130367822269	0.0059116587705981
8370	0.99513949466753	0.00591115875861966
8371	0.995162821820474	0.00591075179151591
8372	0.995149779748528	0.00591037928966618
8373	0.995141347268339	0.0059099805535337
8374	0.995135586072933	0.00590954071985922
8375	0.995156882744101	0.00590907885468155
8376	0.995166975720982	0.00590875726581788
8377	0.995166480470834	0.00590847557697755
8378	0.995166285930791	0.00590821393902428
8379	0.995164854773563	0.00590795598548537
8380	0.995151681815181	0.00590766890753883
8381	0.995166402874845	0.00590733932610552
8382	0.995175852390182	0.00590710706105066
8383	0.99519271585618	0.00590694871768627
8384	0.995206500418296	0.00590686205970237
8385	0.995206242650533	0.00590682639710975
8386	0.995205464185181	0.00590681679274693
8387	0.995213005190327	0.00590679805043338
8388	0.995214051302332	0.00590681368843465
8389	0.995213892200151	0.00590683092499839
8390	0.995216407730248	0.00590686422130937
8391	0.99522747270956	0.00590699928233372
8392	0.995235654247469	0.00590716152396008
8393	0.995236739618468	0.00590733963327861
8394	0.995238112384715	0.0059075282481376
8395	0.995262163286831	0.00590786661898472
8396	0.995249693351462	0.00590814174620816
8397	0.995255376665728	0.00590844275594978
8398	0.995265072389967	0.00590878984467238
8399	0.995282781699104	0.00590925961638458
8400	0.995300156359008	0.00590980130496458
8401	0.995302764315163	0.0059103631721734
8402	0.995330205507308	0.00591107614883212
8403	0.995342560529214	0.00591186025031274
8404	0.995348932950587	0.00591267352856888
8405	0.995352164174949	0.00591349355191137
8406	0.995385970145851	0.0059145140451582
8407	0.995376361378807	0.00591545966188666
8408	0.995391980190171	0.00591649552279497
8409	0.99543905254017	0.00591780971816009
8410	0.995412319801477	0.00591896134757715
8411	0.995441104352563	0.00592027822609944
8412	0.995448141919654	0.00592162813614531
8413	0.995440365554595	0.00592289550575959
8414	0.995453542840809	0.0059242467184713
8415	0.995485817452722	0.00592576415562561
8416	0.995484975867579	0.0059272664906736
8417	0.99546736733938	0.00592866257581192
8418	0.995502803260879	0.00593026012589249
8419	0.995476338074471	0.00593169442371567
8420	0.995524921049586	0.00593332065450873
8421	0.995521950189512	0.00593495215522951
8422	0.995565437003337	0.00593683526475256
8423	0.995613296558898	0.00593899360124003
8424	0.995579485180826	0.00594093267620281
8425	0.995687673191939	0.00594355165647454
8426	0.995697864469722	0.00594621440705165
8427	0.995782153052733	0.00594936367579381
8428	0.995703559427662	0.0059520148147326
8429	0.995742881407616	0.00595489942775542
8430	0.995691908956009	0.00595742860361688
8431	0.995728842351116	0.0059602155836061
