0.372819	0.129548	0.003427	0.101435	0.698870
0.375661	0.129460	0.003398	0.100782	0.698860
0.372379	0.129621	0.003337	0.100655	0.698850
0.370200	0.129068	0.003304	0.100900	0.698840
0.370528	0.128452	0.003279	0.100479	0.698830
0.370627	0.128690	0.003256	0.100816	0.698820
0.369994	0.128122	0.003218	0.100589	0.698810
0.369065	0.127999	0.003171	0.100266	0.698800
0.366709	0.128197	0.003146	0.100123	0.698790
0.367289	0.128306	0.003114	0.100205	0.698780
0.365826	0.128298	0.003075	0.100345	0.698770
0.366964	0.127898	0.003042	0.101073	0.698760
0.368450	0.127181	0.002991	0.100738	0.698750
0.369686	0.127453	0.002946	0.100736	0.698740
0.370767	0.127197	0.002920	0.101125	0.698730
0.369813	0.127809	0.002894	0.100981	0.698720
0.370855	0.127395	0.002850	0.100661	0.698710
0.371364	0.127034	0.002799	0.100553	0.698700
0.372366	0.126965	0.002756	0.101303	0.698690
0.370969	0.127361	0.002727	0.101142	0.698680
0.370208	0.128762	0.002691	0.101268	0.698670
0.369862	0.129142	0.002670	0.101441	0.698660
0.372109	0.129676	0.002649	0.101254	0.698650
0.372564	0.128726	0.002624	0.101215	0.698640
0.371510	0.128669	0.002576	0.100905	0.698630
0.370974	0.128010	0.002552	0.101036	0.698620
0.372556	0.128596	0.002520	0.100643	0.698610
0.373058	0.128733	0.002489	0.101034	0.698600
0.369761	0.128150	0.002468	0.101330	0.698590
0.368031	0.128266	0.002430	0.101306	0.698580
0.366565	0.128165	0.002401	0.101209	0.698570
0.365475	0.127028	0.002373	0.101504	0.698560
0.366134	0.127091	0.002348	0.101415	0.698550
0.364954	0.127120	0.002322	0.101514	0.698540
0.366947	0.126962	0.002309	0.101437	0.698530
0.365732	0.127027	0.002272	0.101137	0.698520
0.364353	0.126658	0.002239	0.101242	0.698510
0.363767	0.127030	0.002197	0.101339	0.698500
0.364310	0.127323	0.002173	0.101486	0.698490
0.364946	0.127268	0.002135	0.101777	0.698480
0.365516	0.127706	0.002103	0.101901	0.698470
0.365452	0.127733	0.002083	0.101749	0.698460
0.363540	0.128154	0.002064	0.102136	0.698450
0.364249	0.127414	0.002043	0.102054	0.698440
0.363730	0.127279	0.002017	0.101479	0.698430
0.366426	0.126949	0.002000	0.101067	0.698420
0.364501	0.127098	0.001976	0.100954	0.698410
0.364938	0.127586	0.001962	0.101063	0.698400
0.364532	0.127204	0.001947	0.100609	0.698390
0.364638	0.127611	0.001927	0.100579	0.698380
0.363745	0.127118	0.001904	0.100693	0.698370
0.365036	0.127488	0.001884	0.100544	0.698360
0.364194	0.128358	0.001866	0.100528	0.698350
0.363931	0.128316	0.001853	0.100248	0.698340
0.363696	0.128538	0.001829	0.100653	0.698330
0.363970	0.129052	0.001811	0.100776	0.698320
0.362904	0.128887	0.001783	0.100720	0.698310
0.364350	0.129698	0.001755	0.100434	0.698300
0.363139	0.129723	0.001739	0.100565	0.698290
0.362101	0.130111	0.001723	0.101022	0.698280
0.360567	0.130408	0.001694	0.101064	0.698270
0.359535	0.131118	0.001678	0.100499	0.698260
0.358634	0.132260	0.001659	0.100752	0.698250
0.358579	0.131985	0.001639	0.100702	0.698240
0.358208	0.132333	0.001622	0.100857	0.698230
0.358555	0.132066	0.001605	0.100761	0.698220
0.357636	0.132146	0.001588	0.101463	0.698210
0.359078	0.131660	0.001580	0.101227	0.698200
0.359876	0.131766	0.001561	0.101406	0.698190
0.359925	0.131224	0.001549	0.101226	0.698180
0.357842	0.130614	0.001530	0.101493	0.698170
0.357596	0.130238	0.001508	0.101788	0.698160
0.358035	0.129580	0.001489	0.102080	0.698150
0.359516	0.129087	0.001466	0.101506	0.698140
0.357750	0.129652	0.001448	0.101296	0.698130
0.357486	0.129033	0.001428	0.101055	0.698120
0.356564	0.128792	0.001409	0.101106	0.698110
0.357549	0.128025	0.001391	0.101177	0.698100
0.359413	0.127827	0.001374	0.101173	0.698090
0.358294	0.127886	0.001356	0.100743	0.698080
0.358491	0.128174	0.001337	0.101053	0.698070
0.357746	0.129179	0.001317	0.100706	0.698060
0.358080	0.129301	0.001293	0.100439	0.698050
0.359569	0.129667	0.001273	0.100479	0.698040
0.358418	0.129546	0.001258	0.101125	0.698030
0.359992	0.129366	0.001241	0.101378	0.698020
0.360118	0.129618	0.001231	0.101410	0.698010
0.361467	0.130266	0.001221	0.101170	0.698000
0.360426	0.129840	0.001206	0.101117	0.697990
0.362406	0.129273	0.001193	0.101391	0.697980
0.362008	0.129952	0.001175	0.101454	0.697970
0.361948	0.129581	0.001159	0.102122	0.697960
0.362102	0.129777	0.001143	0.102139	0.697950
0.359963	0.129538	0.001126	0.101859	0.697940
0.358622	0.129299	0.001112	0.101474	0.697930
0.357978	0.128856	0.001091	0.101187	0.697920
0.359497	0.129103	0.001079	0.101285	0.697910
0.358518	0.128572	0.001066	0.101065	0.697900
0.359225	0.129208	0.001054	0.100562	0.697890
0.359199	0.129575	0.001042	0.100864	0.697880
0.358826	0.129947	0.001028	0.100998	0.697870
0.358614	0.129249	0.001019	0.101206	0.697860
0.358520	0.129364	0.001009	0.101424	0.697850
0.359581	0.129461	0.000994	0.101761	0.697840
0.359413	0.129584	0.000988	0.101365	0.697830
0.359147	0.129339	0.000978	0.101044	0.697820
0.358336	0.129638	0.000966	0.100963	0.697810
0.358694	0.129730	0.000957	0.101126	0.697800
0.359010	0.129129	0.000946	0.101012	0.697790
0.357947	0.128617	0.000935	0.101195	0.697780
0.358214	0.128702	0.000917	0.101287	0.697770
0.358507	0.128175	0.000903	0.101392	0.697760
0.358678	0.128005	0.000893	0.100733	0.697750
0.358313	0.128480	0.000883	0.100903	0.697740
0.358412	0.127890	0.000873	0.100866	0.697730
0.358132	0.127496	0.000859	0.100829	0.697720
0.360177	0.128102	0.000847	0.101360	0.697710
0.361151	0.127342	0.000835	0.102038	0.697700
0.358443	0.127606	0.000822	0.102392	0.697690
0.359270	0.127198	0.000810	0.101580	0.697680
0.359436	0.126773	0.000801	0.101032	0.697670
0.359747	0.127103	0.000790	0.100792	0.697660
0.360420	0.127384	0.000780	0.100716	0.697650
0.358756	0.127452	0.000770	0.100354	0.697640
0.358767	0.127492	0.000759	0.100356	0.697630
0.360582	0.127703	0.000745	0.100690	0.697620
0.361986	0.127544	0.000736	0.101027	0.697610
0.360878	0.127672	0.000727	0.101017	0.697600
0.359339	0.128258	0.000719	0.101025	0.697590
0.358577	0.128274	0.000705	0.100850	0.697580
0.355803	0.128252	0.000692	0.100988	0.697570
0.355940	0.127607	0.000682	0.101327	0.697560
0.357457	0.126939	0.000671	0.101068	0.697550
0.357936	0.126889	0.000666	0.101297	0.697540
0.358438	0.126945	0.000657	0.101853	0.697530
0.359235	0.127407	0.000648	0.101928	0.697520
0.357590	0.127026	0.000640	0.101830	0.697510
0.355795	0.127622	0.000633	0.101368	0.697500
0.356573	0.127093	0.000624	0.101232	0.697490
0.357266	0.127054	0.000616	0.100694	0.697480
0.357269	0.126713	0.000607	0.100101	0.697470
0.359161	0.127138	0.000598	0.100194	0.697460
0.359873	0.126317	0.000590	0.099924	0.697450
0.358681	0.125899	0.000585	0.099351	0.697440
0.360419	0.125932	0.000577	0.099369	0.697430
0.358495	0.125987	0.000567	0.099570	0.697420
0.358771	0.125844	0.000560	0.099340	0.697410
0.358362	0.125889	0.000557	0.098870	0.697400
0.357311	0.125747	0.000553	0.099051	0.697390
0.356250	0.126249	0.000546	0.099159	0.697380
0.355804	0.126237	0.000542	0.099692	0.697370
0.353515	0.127209	0.000536	0.099729	0.697360
0.353595	0.126964	0.000532	0.099233	0.697350
0.353007	0.127059	0.000525	0.099258	0.697340
0.352847	0.127375	0.000519	0.099629	0.697330
0.352813	0.127470	0.000514	0.099520	0.697320
0.352372	0.126965	0.000507	0.099700	0.697310
0.352903	0.126469	0.000499	0.099798	0.697300
0.354233	0.126498	0.000493	0.099996	0.697290
0.353619	0.126131	0.000486	0.099557	0.697280
0.355592	0.126694	0.000480	0.099408	0.697270
0.355631	0.126796	0.000477	0.099322	0.697260
0.355327	0.127099	0.000470	0.099355	0.697250
0.357582	0.126078	0.000464	0.099030	0.697240
0.357554	0.126079	0.000460	0.098494	0.697230
0.357709	0.125507	0.000456	0.098782	0.697220
0.358605	0.125658	0.000451	0.098422	0.697210
0.358396	0.125526	0.000445	0.098613	0.697200
0.357538	0.126080	0.000442	0.098345	0.697190
0.357814	0.125312	0.000439	0.098278	0.697180
0.356644	0.125578	0.000434	0.098023	0.697170
0.356989	0.125859	0.000428	0.098266	0.697160
0.357319	0.125687	0.000424	0.098246	0.697150
0.358473	0.126010	0.000420	0.098728	0.697140
0.357983	0.126416	0.000415	0.098959	0.697130
0.357879	0.125760	0.000411	0.098940	0.697120
0.358243	0.125644	0.000403	0.098880	0.697110
0.360020	0.125986	0.000398	0.098391	0.697100
0.359852	0.126025	0.000392	0.098777	0.697090
0.359977	0.125873	0.000385	0.098648	0.697080
0.358567	0.125168	0.000381	0.098759	0.697070
0.356464	0.125576	0.000376	0.098781	0.697060
0.357308	0.125228	0.000373	0.098639	0.697050
0.358058	0.125785	0.000371	0.098396	0.697040
0.353677	0.126003	0.000365	0.098171	0.697030
0.352332	0.125742	0.000361	0.097761	0.697020
0.350148	0.125803	0.000357	0.097878	0.697010
0.349990	0.124944	0.000355	0.098426	0.697000
0.350149	0.124910	0.000351	0.097970	0.696990
0.350181	0.125204	0.000346	0.097638	0.696980
0.350338	0.124705	0.000344	0.098065	0.696970
0.351362	0.123972	0.000340	0.098221	0.696960
0.351802	0.124015	0.000336	0.098710	0.696950
0.353411	0.123199	0.000331	0.098834	0.696940
0.353219	0.123834	0.000325	0.098342	0.696930
0.352520	0.124978	0.000323	0.098273	0.696920
0.350949	0.124538	0.000317	0.098104	0.696910
0.351515	0.124959	0.000314	0.097768	0.696900
0.352106	0.125094	0.000311	0.098408	0.696890
0.354404	0.124700	0.000308	0.098480	0.696880
0.354150	0.124962	0.000306	0.098475	0.696870
0.353148	0.125072	0.000303	0.098772	0.696860
0.351846	0.124936	0.000300	0.098766	0.696850
0.351948	0.124578	0.000296	0.098373	0.696840
0.351812	0.124479	0.000294	0.098391	0.696830
0.352709	0.124304	0.000292	0.098118	0.696820
0.352019	0.124299	0.000289	0.097876	0.696810
0.353240	0.124483	0.000286	0.097839	0.696800
0.353947	0.124550	0.000283	0.098068	0.696790
0.355129	0.124361	0.000280	0.098069	0.696780
0.352840	0.123788	0.000278	0.097942	0.696770
0.353933	0.123638	0.000274	0.097479	0.696760
0.352730	0.124338	0.000272	0.097461	0.696750
0.352042	0.123862	0.000268	0.096792	0.696740
0.352876	0.124714	0.000266	0.096930	0.696730
0.350031	0.124330	0.000262	0.097037	0.696720
0.350906	0.124531	0.000259	0.096875	0.696710
0.351569	0.123605	0.000258	0.097199	0.696700
0.353468	0.123061	0.000256	0.097003	0.696690
0.355176	0.122868	0.000252	0.097140	0.696680
0.357186	0.123168	0.000249	0.097589	0.696670
0.356638	0.123051	0.000246	0.097389	0.696660
0.357949	0.123255	0.000243	0.098089	0.696650
0.356651	0.122698	0.000240	0.098283	0.696640
0.356092	0.122277	0.000238	0.098166	0.696630
0.357843	0.122955	0.000234	0.097900	0.696620
0.356718	0.122837	0.000233	0.097832	0.696610
0.355918	0.123228	0.000230	0.097426	0.696600
0.357124	0.123289	0.000229	0.097118	0.696590
0.358594	0.123807	0.000226	0.097623	0.696580
0.355401	0.123671	0.000224	0.097697	0.696570
0.356136	0.124018	0.000222	0.097236	0.696560
0.357989	0.124013	0.000220	0.096665	0.696550
0.358082	0.124205	0.000217	0.096836	0.696540
0.358613	0.124539	0.000214	0.096969	0.696530
0.359526	0.124518	0.000211	0.097234	0.696520
0.360043	0.124288	0.000209	0.096978	0.696510
0.359081	0.124383	0.000207	0.097494	0.696500
0.360206	0.123901	0.000205	0.097422	0.696490
0.359402	0.124084	0.000202	0.096918	0.696480
0.360215	0.123505	0.000200	0.096791	0.696470
0.359838	0.123313	0.000199	0.096822	0.696460
0.362167	0.123877	0.000196	0.096563	0.696450
0.362737	0.123425	0.000195	0.096602	0.696440
0.363180	0.123254	0.000193	0.096679	0.696430
0.364996	0.123368	0.000191	0.096703	0.696420
0.364986	0.123388	0.000189	0.096473	0.696410
0.364633	0.124181	0.000187	0.096646	0.696400
0.363648	0.124503	0.000186	0.096666	0.696390
0.364482	0.124722	0.000184	0.096861	0.696380
0.364859	0.124484	0.000181	0.096962	0.696370
0.365936	0.125130	0.000179	0.097108	0.696360
0.364447	0.125297	0.000177	0.097184	0.696350
0.367478	0.125359	0.000175	0.097331	0.696340
0.366297	0.125561	0.000173	0.097118	0.696330
0.365537	0.125598	0.000171	0.097046	0.696320
0.367256	0.124953	0.000169	0.096842	0.696310
0.369197	0.125184	0.000167	0.096835	0.696300
0.369331	0.124521	0.000165	0.096956	0.696290
0.369370	0.124443	0.000163	0.097442	0.696280
0.371726	0.123879	0.000161	0.097738	0.696270
0.373079	0.124555	0.000160	0.097519	0.696260
0.372063	0.125189	0.000158	0.097192	0.696250
0.373781	0.125625	0.000157	0.097170	0.696240
0.371414	0.125366	0.000156	0.097691	0.696230
0.372172	0.125281	0.000154	0.098060	0.696220
0.371671	0.125947	0.000152	0.098273	0.696210
0.372037	0.125790	0.000150	0.098755	0.696200
0.370620	0.125635	0.000147	0.098318	0.696190
0.369562	0.125903	0.000146	0.098479	0.696180
0.369049	0.125891	0.000145	0.098260	0.696170
0.369307	0.125895	0.000143	0.097748	0.696160
0.369433	0.125713	0.000142	0.098116	0.696150
0.369511	0.126422	0.000140	0.098112	0.696140
0.368919	0.125651	0.000138	0.098420	0.696130
0.370157	0.125806	0.000136	0.098469	0.696120
0.372703	0.125715	0.000136	0.098791	0.696110
0.370699	0.125636	0.000134	0.098236	0.696100
0.370695	0.125763	0.000133	0.097981	0.696090
0.371684	0.125578	0.000132	0.097498	0.696080
0.370904	0.125903	0.000130	0.097397	0.696070
0.370880	0.125888	0.000129	0.097752	0.696060
0.371708	0.125413	0.000127	0.098388	0.696050
0.370121	0.125050	0.000126	0.098131	0.696040
0.370944	0.124570	0.000125	0.097891	0.696030
0.371778	0.124976	0.000123	0.097176	0.696020
0.371518	0.124777	0.000121	0.097644	0.696010
0.370335	0.124566	0.000119	0.097425	0.696000
0.367913	0.124847	0.000118	0.096819	0.695990
0.368068	0.124732	0.000116	0.097217	0.695980
0.367385	0.124396	0.000115	0.097612	0.695970
0.366421	0.124493	0.000113	0.097444	0.695960
0.367109	0.124760	0.000111	0.097371	0.695950
0.367998	0.125166	0.000110	0.097029	0.695940
0.366825	0.125463	0.000108	0.097003	0.695930
0.367506	0.125167	0.000107	0.096948	0.695920
0.368156	0.125139	0.000106	0.097531	0.695910
0.368265	0.125014	0.000104	0.097034	0.695900
0.369658	0.125138	0.000103	0.097399	0.695890
0.369718	0.124249	0.000102	0.097618	0.695880
0.371493	0.124692	0.000101	0.097838	0.695870
0.373282	0.124375	0.000100	0.097821	0.695860
0.374563	0.124463	0.000099	0.097866	0.695850
0.376393	0.124677	0.000099	0.097932	0.695840
0.374979	0.124476	0.000098	0.097749	0.695830
0.374973	0.125150	0.000097	0.097518	0.695820
0.373180	0.125970	0.000095	0.097572	0.695810
0.372219	0.126449	0.000094	0.097718	0.695800
0.374360	0.126270	0.000093	0.098014	0.695790
0.374048	0.126117	0.000092	0.097786	0.695780
0.371978	0.126193	0.000091	0.098602	0.695770
0.372268	0.126500	0.000090	0.098462	0.695760
0.371429	0.125744	0.000089	0.098261	0.695750
0.371574	0.125493	0.000088	0.098460	0.695740
0.370296	0.125722	0.000087	0.098205	0.695730
0.370950	0.125619	0.000087	0.097623	0.695720
0.369665	0.125910	0.000086	0.098645	0.695710
0.369753	0.126043	0.000085	0.098351	0.695700
0.370183	0.125577	0.000084	0.098152	0.695690
0.371303	0.125657	0.000083	0.097875	0.695680
0.370124	0.125891	0.000082	0.097540	0.695670
0.370234	0.125552	0.000081	0.097721	0.695660
0.368344	0.126123	0.000080	0.097153	0.695650
0.365891	0.125408	0.000079	0.097254	0.695640
0.366755	0.125041	0.000078	0.097662	0.695630
0.367223	0.125492	0.000077	0.097917	0.695620
0.366625	0.125430	0.000076	0.097191	0.695610
0.366225	0.125432	0.000076	0.097242	0.695600
0.365649	0.124796	0.000075	0.097248	0.695590
0.365096	0.125093	0.000074	0.097511	0.695580
0.365308	0.124343	0.000073	0.097623	0.695570
0.363143	0.124305	0.000072	0.097723	0.695560
0.361788	0.124770	0.000071	0.097691	0.695550
0.360907	0.125309	0.000071	0.097554	0.695540
0.363419	0.125634	0.000071	0.097298	0.695530
0.362266	0.125912	0.000070	0.096751	0.695520
0.360837	0.126438	0.000069	0.097306	0.695510
0.359976	0.126128	0.000068	0.096652	0.695500
0.360098	0.125796	0.000067	0.096352	0.695490
0.360225	0.125687	0.000067	0.096558	0.695480
0.360489	0.125576	0.000066	0.096869	0.695470
0.360720	0.125611	0.000066	0.096688	0.695460
0.360343	0.126433	0.000065	0.097230	0.695450
0.359370	0.126305	0.000065	0.097229	0.695440
0.359914	0.125582	0.000064	0.096986	0.695430
0.359750	0.125041	0.000063	0.097022	0.695420
0.358189	0.125213	0.000063	0.096892	0.695410
0.357650	0.125735	0.000062	0.096185	0.695400
0.357721	0.125514	0.000062	0.096940	0.695390
0.357209	0.125956	0.000061	0.097255	0.695380
0.357514	0.125398	0.000060	0.097088	0.695370
0.356272	0.125523	0.000060	0.096746	0.695360
0.357407	0.124853	0.000059	0.096692	0.695350
0.357339	0.124417	0.000059	0.096643	0.695340
0.358221	0.123713	0.000058	0.096744	0.695330
0.357815	0.123003	0.000057	0.096641	0.695320
0.357439	0.123005	0.000057	0.097021	0.695310
0.357534	0.123231	0.000056	0.096303	0.695300
0.360397	0.123023	0.000055	0.096219	0.695290
0.358766	0.123040	0.000055	0.096115	0.695280
0.359345	0.123381	0.000054	0.096269	0.695270
0.360504	0.123783	0.000054	0.096006	0.695260
0.361511	0.124003	0.000053	0.095220	0.695250
0.360914	0.123838	0.000052	0.095333	0.695240
0.360327	0.123882	0.000052	0.095629	0.695230
0.360696	0.124165	0.000052	0.095893	0.695220
0.359712	0.123168	0.000051	0.096117	0.695210
0.362619	0.123553	0.000050	0.095878	0.695200
0.359137	0.124448	0.000050	0.096104	0.695190
0.358550	0.124668	0.000049	0.095387	0.695180
0.358911	0.125589	0.000049	0.095829	0.695170
0.360146	0.125262	0.000048	0.096232	0.695160
0.360299	0.125189	0.000048	0.096113	0.695150
0.358262	0.124847	0.000048	0.096544	0.695140
0.359607	0.125020	0.000047	0.096574	0.695130
0.359908	0.124230	0.000047	0.095703	0.695120
0.359663	0.123940	0.000047	0.096243	0.695110
0.360493	0.123989	0.000046	0.096194	0.695100
0.359645	0.124504	0.000046	0.096320	0.695090
0.358286	0.123412	0.000045	0.096085	0.695080
0.356661	0.123232	0.000044	0.096363	0.695070
0.356401	0.123068	0.000044	0.096668	0.695060
0.355333	0.123834	0.000043	0.096537	0.695050
0.356345	0.123706	0.000043	0.096309	0.695040
0.358107	0.123472	0.000042	0.096706	0.695030
0.357473	0.122638	0.000042	0.096764	0.695020
0.357768	0.122217	0.000041	0.096759	0.695010
0.358798	0.121532	0.000041	0.096577	0.695000
0.358551	0.121967	0.000040	0.096317	0.694990
0.358705	0.121763	0.000040	0.095626	0.694980
0.358515	0.121833	0.000040	0.095730	0.694970
0.359055	0.122114	0.000039	0.095801	0.694960
0.360758	0.122212	0.000038	0.095529	0.694950
0.359934	0.121711	0.000038	0.095575	0.694940
0.359106	0.121732	0.000038	0.095899	0.694930
0.358949	0.122158	0.000037	0.095499	0.694920
0.357126	0.122595	0.000037	0.095560	0.694910
0.357492	0.122780	0.000036	0.095699	0.694900
0.358482	0.122527	0.000036	0.095492	0.694890
0.357709	0.122077	0.000036	0.095643	0.694880
0.356981	0.121996	0.000035	0.095985	0.694870
0.357599	0.122146	0.000035	0.095625	0.694860
0.359604	0.122303	0.000035	0.095702	0.694850
0.359773	0.122130	0.000034	0.096094	0.694840
0.358539	0.122143	0.000034	0.095897	0.694830
0.358703	0.122134	0.000034	0.095781	0.694820
0.360091	0.122546	0.000034	0.095725	0.694810
0.360638	0.122411	0.000033	0.094992	0.694800
0.359674	0.122733	0.000033	0.094711	0.694790
0.359842	0.122510	0.000032	0.095120	0.694780
0.360924	0.122247	0.000032	0.095136	0.694770
0.359254	0.121919	0.000032	0.095195	0.694760
0.359483	0.122344	0.000031	0.095168	0.694750
0.360996	0.122023	0.000031	0.095297	0.694740
0.362642	0.122256	0.000031	0.095225	0.694730
0.362887	0.121728	0.000030	0.095438	0.694720
0.364842	0.122086	0.000030	0.095784	0.694710
0.365665	0.122433	0.000030	0.095801	0.694700
0.366304	0.123180	0.000029	0.095461	0.694690
0.366062	0.123634	0.000029	0.095585	0.694680
0.365595	0.122614	0.000029	0.095303	0.694670
0.366099	0.122175	0.000028	0.095813	0.694660
0.364419	0.121836	0.000028	0.096274	0.694650
0.362926	0.121717	0.000028	0.096015	0.694640
0.361328	0.121387	0.000027	0.095992	0.694630
0.362557	0.121245	0.000027	0.095434	0.694620
0.361950	0.121662	0.000027	0.095588	0.694610
0.361940	0.121491	0.000027	0.096005	0.694600
0.362660	0.120825	0.000026	0.095879	0.694590
0.362550	0.121037	0.000026	0.095209	0.694580
0.362871	0.121336	0.000026	0.094741	0.694570
0.361446	0.121247	0.000025	0.095046	0.694560
0.360868	0.121328	0.000025	0.095388	0.694550
0.359455	0.121559	0.000025	0.094637	0.694540
0.361705	0.121614	0.000025	0.094645	0.694530
0.361798	0.122293	0.000024	0.094796	0.694520
0.361074	0.122111	0.000024	0.094985	0.694510
0.363080	0.121159	0.000024	0.094760	0.694500
0.364698	0.121215	0.000024	0.095176	0.694490
0.364581	0.121317	0.000024	0.094902	0.694480
0.364142	0.121527	0.000023	0.094724	0.694470
0.364055	0.121542	0.000023	0.094738	0.694460
0.364551	0.121264	0.000023	0.095035	0.694450
0.363932	0.121275	0.000023	0.094785	0.694440
0.362756	0.121325	0.000022	0.094987	0.694430
0.362832	0.121786	0.000022	0.095196	0.694420
0.363341	0.122375	0.000022	0.094833	0.694410
0.361636	0.121685	0.000022	0.095255	0.694400
