2 1 0 0 1 0 10 10 0 0 
1 1 0 0.000199007 1 0 9.99801 9.99801 0.367953 0 
1 1 0 0.000398015 1 0 9.99602 9.99602 0.368026 0 
1 1 0 0.00079603 1 0 9.99204 9.99204 0.368172 0 
1 1 0 0.00159206 1 0 9.98408 9.98408 0.368466 0 
1 1 0 0.0025871 1 0 9.97413 9.97413 0.368832 0 
1 1 0 0.00358213 1 0 9.96418 9.96418 0.3692 0 
1 1 0 0.00457717 1 0 9.95423 9.95423 0.369567 0 
1 1 0 0.00557221 1 0 9.94428 9.94428 0.369935 0 
1 1 0 0.00656725 1 0 9.93433 9.93433 0.370303 0 
1 1 0 0.00756228 1 0 9.92438 9.92438 0.370672 0 
1 1 0 0.00855732 1 0 9.91443 9.91443 0.371041 0 
1 1 0 0.00955236 1 0 9.90448 9.90448 0.37141 0 
1 1 0 0.0105474 1 0 9.89453 9.89453 0.37178 0 
1 1 0 0.0115424 1 0 9.88458 9.88458 0.37215 0 
1 1 0 0.0125375 1 0 9.87463 9.87463 0.372521 0 
1 1 0 0.0135325 1 0 9.86467 9.86467 0.372892 0 
1 1 0 0.0145275 1 0 9.85472 9.85472 0.373263 0 
1 1 0 0.0155226 1 0 9.84477 9.84477 0.373634 0 
1 1 0 0.0165176 1 0 9.83482 9.83482 0.374006 0 
1 1 0 0.0175127 1 0 9.82487 9.82487 0.374379 0 
1 1 0 0.0185077 1 0 9.81492 9.81492 0.374751 0 
1 1 0 0.0195027 1 0 9.80497 9.80497 0.375125 0 
1 1 0 0.0204978 1 0 9.79502 9.79502 0.375498 0 
1 1 0 0.0214928 1 0 9.78507 9.78507 0.375872 0 
1 1 0 0.0224878 1 0 9.77512 9.77512 0.376246 0 
1 1 0 0.0234829 1 0 9.76517 9.76517 0.376621 0 
1 1 0 0.0244779 1 0 9.75522 9.75522 0.376995 0 
1 1 0 0.025473 1 0 9.74527 9.74527 0.377371 0 
1 1 0 0.026468 1 0 9.73532 9.73532 0.377746 0 
1 1 0 0.027463 1 0 9.72537 9.72537 0.378123 0 
1 1 0 0.0284581 1 0 9.71542 9.71542 0.378499 0 
1 1 0 0.0294531 1 0 9.70547 9.70547 0.378876 0 
1 1 0 0.0304481 1 0 9.69552 9.69552 0.379253 0 
1 1 0 0.0314432 1 0 9.68557 9.68557 0.379631 0 
1 1 0 0.0324382 1 0 9.67562 9.67562 0.380008 0 
1 1 0 0.0334333 1 0 9.66567 9.66567 0.380387 0 
1 1 0 0.0344283 1 0 9.65572 9.65572 0.380765 0 
1 1 0 0.0354233 1 0 9.64577 9.64577 0.381145 0 
1 1 0 0.0364184 1 0 9.63582 9.63582 0.381524 0 
1 1 0 0.0374134 1 0 9.62587 9.62587 0.381904 0 
1 1 0 0.0384084 1 0 9.61592 9.61592 0.382284 0 
1 1 0 0.0394035 1 0 9.60597 9.60597 0.382665 0 
1 1 0 0.0403985 1 0 9.59601 9.59601 0.383046 0 
1 1 0 0.0413936 1 0 9.58606 9.58606 0.383427 0 
1 1 0 0.0423886 1 0 9.57611 9.57611 0.383809 0 
1 1 0 0.0433836 1 0 9.56616 9.56616 0.384191 0 
1 1 0 0.0443787 1 0 9.55621 9.55621 0.384573 0 
1 1 0 0.0453737 1 0 9.54626 9.54626 0.384956 0 
1 1 0 0.0463687 1 0 9.53631 9.53631 0.385339 0 
1 1 0 0.0473638 1 0 9.52636 9.52636 0.385723 0 
1 1 0 0.0483588 1 0 9.51641 9.51641 0.386107 0 
1 1 0 0.0493538 1 0 9.50646 9.50646 0.386491 0 
1 1 0 0.0503489 1 0 9.49651 9.49651 0.386876 0 
1 1 0 0.0513439 1 0 9.48656 9.48656 0.387261 0 
1 1 0 0.052339 1 0 9.47661 9.47661 0.387647 0 
1 1 0 0.053334 1 0 9.46666 9.46666 0.388033 0 
1 1 0 0.054329 1 0 9.45671 9.45671 0.388419 0 
1 1 0 0.0553241 1 0 9.44676 9.44676 0.388806 0 
1 1 0 0.0563191 1 0 9.43681 9.43681 0.389193 0 
1 1 0 0.0573141 1 0 9.42686 9.42686 0.38958 0 
1 1 0 0.0583092 1 0 9.41691 9.41691 0.389968 0 
1 1 0 0.0593042 1 0 9.40696 9.40696 0.390356 0 
1 1 0 0.0602993 1 0 9.39701 9.39701 0.390745 0 
1 1 0 0.0612943 1 0 9.38706 9.38706 0.391134 0 
1 1 0 0.0622893 1 0 9.37711 9.37711 0.391523 0 
1 1 0 0.0632844 1 0 9.36716 9.36716 0.391913 0 
1 1 0 0.0642794 1 0 9.35721 9.35721 0.392303 0 
1 1 0 0.0652744 1 0 9.34726 9.34726 0.392694 0 
1 1 0 0.0662695 1 0 9.33731 9.33731 0.393085 0 
1 1 0 0.0672645 1 0 9.32735 9.32735 0.393476 0 
1 1 0 0.0682596 1 0 9.3174 9.3174 0.393868 0 
1 1 0 0.0692546 1 0 9.30745 9.30745 0.39426 0 
1 1 0 0.0702496 1 0 9.2975 9.2975 0.394652 0 
1 1 0 0.0712447 1 0 9.28755 9.28755 0.395045 0 
1 1 0 0.0722397 1 0 9.2776 9.2776 0.395438 0 
1 1 0 0.0732347 1 0 9.26765 9.26765 0.395832 0 
1 1 0 0.0742298 1 0 9.2577 9.2577 0.396226 0 
1 1 0 0.0752248 1 0 9.24775 9.24775 0.396621 0 
1 1 0 0.0762199 1 0 9.2378 9.2378 0.397015 0 
1 1 0 0.0772149 1 0 9.22785 9.22785 0.397411 0 
1 1 0 0.0782099 1 0 9.2179 9.2179 0.397806 0 
1 1 0 0.079205 1 0 9.20795 9.20795 0.398202 0 
1 1 0 0.0802 1 0 9.198 9.198 0.398599 0 
1 1 0 0.081195 1 0 9.18805 9.18805 0.398996 0 
1 1 0 0.0821901 1 0 9.1781 9.1781 0.399393 0 
1 1 0 0.0831851 1 0 9.16815 9.16815 0.39979 0 
1 1 0 0.0841802 1 0 9.1582 9.1582 0.400188 0 
1 1 0 0.0851752 1 0 9.14825 9.14825 0.400587 0 
1 1 0 0.0861702 1 0 9.1383 9.1383 0.400986 0 
1 1 0 0.0871653 1 0 9.12835 9.12835 0.401385 0 
1 1 0 0.0881603 1 0 9.1184 9.1184 0.401784 0 
1 1 0 0.0891553 1 0 9.10845 9.10845 0.402184 0 
1 1 0 0.0901504 1 0 9.0985 9.0985 0.402585 0 
1 1 0 0.0911454 1 0 9.08855 9.08855 0.402986 0 
1 1 0 0.0921405 1 0 9.0786 9.0786 0.403387 0 
1 1 0 0.0931355 1 0 9.06865 9.06865 0.403788 0 
1 1 0 0.0941305 1 0 9.05869 9.05869 0.40419 0 
1 1 0 0.0951256 1 0 9.04874 9.04874 0.404593 0 
1 1 0 0.0961206 1 0 9.03879 9.03879 0.404995 0 
1 1 0 0.0971156 1 0 9.02884 9.02884 0.405399 0 
1 1 0 0.0981107 1 0 9.01889 9.01889 0.405802 0 
1 1 0 0.0991057 1 0 9.00894 9.00894 0.406206 0 
1 1 0 0.100101 1 0 8.99899 8.99899 0.406611 0 
1 1 0 0.101096 1 0 8.98904 8.98904 0.407015 0 
1 1 0 0.102091 1 0 8.97909 8.97909 0.407421 0 
1 1 0 0.103086 1 0 8.96914 8.96914 0.407826 0 
1 1 0 0.104081 1 0 8.95919 8.95919 0.408232 0 
1 1 0 0.105076 1 0 8.94924 8.94924 0.408639 0 
1 1 0 0.106071 1 0 8.93929 8.93929 0.409045 0 
1 1 0 0.107066 1 0 8.92934 8.92934 0.409453 0 
1 1 0 0.108061 1 0 8.91939 8.91939 0.40986 0 
1 1 0 0.109056 1 0 8.90944 8.90944 0.410268 0 
1 1 0 0.110051 1 0 8.89949 8.89949 0.410677 0 
1 1 0 0.111046 1 0 8.88954 8.88954 0.411086 0 
1 1 0 0.112041 1 0 8.87959 8.87959 0.411495 0 
1 1 0 0.113036 1 0 8.86964 8.86964 0.411904 0 
1 1 0 0.114031 1 0 8.85969 8.85969 0.412315 0 
1 1 0 0.115026 1 0 8.84974 8.84974 0.412725 0 
1 1 0 0.116021 1 0 8.83979 8.83979 0.413136 0 
1 1 0 0.117016 1 0 8.82984 8.82984 0.413547 0 
1 1 0 0.118011 1 0 8.81989 8.81989 0.413959 0 
1 1 0 0.119006 1 0 8.80994 8.80994 0.414371 0 
1 1 0 0.120001 1 0 8.79999 8.79999 0.414784 0 
1 1 0 0.120997 1 0 8.79003 8.79003 0.415196 0 
1 1 0 0.121992 1 0 8.78008 8.78008 0.41561 0 
1 1 0 0.122987 1 0 8.77013 8.77013 0.416024 0 
1 1 0 0.123982 1 0 8.76018 8.76018 0.416438 0 
1 1 0 0.124977 1 0 8.75023 8.75023 0.416852 0 
1 1 0 0.125972 1 0 8.74028 8.74028 0.417267 0 
1 1 0 0.126967 1 0 8.73033 8.73033 0.417683 0 
1 1 0 0.127962 1 0 8.72038 8.72038 0.418099 0 
1 1 0 0.128957 1 0 8.71043 8.71043 0.418515 0 
1 1 0 0.129952 1 0 8.70048 8.70048 0.418931 0 
1 1 0 0.130947 1 0 8.69053 8.69053 0.419348 0 
1 1 0 0.131942 1 0 8.68058 8.68058 0.419766 0 
1 1 0 0.132937 1 0 8.67063 8.67063 0.420184 0 
1 1 0 0.133932 1 0 8.66068 8.66068 0.420602 0 
1 1 0 0.134927 1 0 8.65073 8.65073 0.421021 0 
1 1 0 0.135922 1 0 8.64078 8.64078 0.42144 0 
1 1 0 0.136917 1 0 8.63083 8.63083 0.42186 0 
1 1 0 0.137912 1 0 8.62088 8.62088 0.42228 0 
1 1 0 0.138907 1 0 8.61093 8.61093 0.4227 0 
1 1 0 0.139902 1 0 8.60098 8.60098 0.423121 0 
1 1 0 0.140897 1 0 8.59103 8.59103 0.423542 0 
1 1 0 0.141892 1 0 8.58108 8.58108 0.423964 0 
1 1 0 0.142887 1 0 8.57113 8.57113 0.424386 0 
1 1 0 0.143882 1 0 8.56118 8.56118 0.424808 0 
1 1 0 0.144877 1 0 8.55123 8.55123 0.425231 0 
1 1 0 0.145872 1 0 8.54128 8.54128 0.425654 0 
1 1 0 0.146868 1 0 8.53132 8.53132 0.426078 0 
1 1 0 0.147863 1 0 8.52137 8.52137 0.426502 0 
