0.556062	 0.193763
0.687811	 0.787233
0.646449	 0.361202
-0.124634	 -0.593848
0.402562	 0.109619
-0.372221	 -0.835406
-0.229764	 -0.357575
0.725521	 0.710216
-0.560823	 -0.806031
0.364870	 -0.114329
0.540167	 0.150170
0.189359	 -0.135698
0.347621	 0.166677
0.587076	 0.469794
0.398472	 0.060461
-0.152273	 -0.412813
0.011349	 -0.152289
0.845096	 0.817810
-0.041115	 -0.306424
0.325042	 -0.115585
0.342805	 0.119899
-0.206070	 -0.556412
-0.721005	 -0.944241
0.435991	 0.210843
-0.092260	 -0.337696
0.754814	 0.662055
0.406177	 0.228322
0.001219	 -0.403921
0.545086	 0.391743
0.053028	 -0.409840
-0.336879	 -0.510705
-0.015204	 -0.286365
0.548008	 0.385518
0.586946	 0.480914
0.165182	 -0.369881
0.154623	 -0.353529
0.274287	 0.126193
0.376167	 0.219745
-0.346954	 -0.498960
-0.667339	 -0.893869
0.448521	 0.191172
0.537030	 0.452444
0.214927	 -0.533117
0.530886	 0.419840
0.089258	 -0.258900
0.756397	 0.768727
0.617014	 0.106141
0.632634	 0.532762
-0.542304	 -0.664124
0.668651	 0.398680
-0.684564	 -0.902281
-0.517722	 -0.691098
-0.052464	 -0.382905
0.521729	 0.554082
-0.271443	 -0.595635
0.341499	 -0.024819
-0.098553	 -0.179569
0.065531	 -0.338527
-0.233916	 -0.428133
-0.373934	 -0.721952
0.008408	 -0.160408
0.150107	 -0.094838
0.739221	 0.721930
-0.484447	 -0.813225
0.595410	 0.420788
0.632754	 0.470219
0.189096	 -0.644421
-0.286644	 -0.652869
0.498493	 0.353549
0.410315	 0.177512
0.301098	 0.018014
0.192921	 -0.175180
-0.039777	 -0.278047
-0.114291	 -0.329187
0.350930	 0.032016
0.028505	 -0.579302
0.766437	 0.708573
0.700484	 0.337368
0.241798	 -0.200113
0.432282	 0.434169
0.357736	 0.261777
0.815155	 0.791316
0.678924	 0.543470
-0.268303	 -0.357093
0.582545	 0.322651
0.202551	 -0.023002
0.472818	 0.348986
-0.261249	 -0.473023
0.624480	 0.461932
0.561476	 0.403827
-0.027035	 -0.201051
-0.051480	 -0.335771
0.383316	 0.005187
0.267610	 -0.140480
0.746123	 0.632560
-0.574709	 -0.737057
0.591912	 0.480927
-0.000546	 -0.550727
0.021833	 -0.293296
0.784011	 0.729690
