-0.482780	 -0.575212
0.014962	 -0.360037
-0.075708	 -0.329063
0.648383	 0.611724
-0.707355	 -0.738460
0.150394	 -0.027990
0.809117	 0.816104
0.317762	 0.207652
0.083795	 -0.165628
-0.108473	 -0.334933
-0.384935	 -0.633782
-0.019573	 -0.133255
-0.262825	 -0.472497
0.665325	 0.630858
-0.538690	 -0.646881
0.035600	 -0.141936
-0.173975	 -0.301249
-0.552840	 -0.738809
0.176437	 0.055759
0.433611	 0.439770
0.285878	 0.219616
-0.345950	 -0.528531
-0.565730	 -0.637643
0.022636	 -0.197591
0.759979	 0.762223
0.256121	 0.038576
-0.114404	 -0.272024
-0.336122	 -0.409790
-0.635913	 -0.809010
-0.589117	 -0.654504
-0.439097	 -0.613107
-0.437410	 -0.543093
-0.609423	 -0.773871
-0.670278	 -0.868776
-0.422513	 -0.467992
-0.036869	 -0.174371
0.347991	 0.219172
-0.249041	 -0.337265
-0.336002	 -0.524182
0.482543	 0.385400
-0.283210	 -0.512676
-0.685099	 -0.732538
0.295893	 0.083445
-0.645780	 -0.744145
0.769469	 0.775032
0.809155	 0.837838
0.416174	 0.248355
-0.604187	 -0.699913
-0.249817	 -0.269990
0.760807	 0.737981
0.571918	 0.590445
0.572582	 0.507181
-0.460427	 -0.535503
0.619109	 0.466814
-0.096363	 -0.381424
0.630326	 0.604454
0.509208	 0.420146
0.246543	 0.003429
0.321165	 0.197010
0.314893	 0.162977
0.644262	 0.601508
-0.369140	 -0.423700
0.543324	 0.410150
0.271604	 0.261385
0.684132	 0.693731
-0.562605	 -0.602925
-0.183570	 -0.409786
0.170766	 0.030351
0.229589	 0.194537
0.314571	 0.209732
-0.366095	 -0.374663
-0.738190	 -0.811553
0.522718	 0.200536
0.604977	 0.466415
0.357692	 0.276965
-0.033228	 -0.160321
0.593557	 0.554223
-0.596322	 -0.663414
0.129955	 -0.175912
0.500908	 0.427273
-0.527524	 -0.705962
-0.197579	 -0.288532
0.167478	 0.087731
0.647777	 0.592976
-0.388526	 -0.625463
-0.476021	 -0.682659
0.649159	 0.663401
-0.230022	 -0.402887
0.404269	 0.278468
-0.422654	 -0.397509
0.348927	 0.300917
-0.186852	 -0.440123
-0.744503	 -0.840522
0.012413	 -0.065733
-0.327615	 -0.521738
-0.309429	 -0.447494
0.280140	 -0.007373
-0.424021	 -0.626893
-0.522525	 -0.586605
-0.143068	 -0.237216
